,Species,Species.1,Trait,E,Est_Tpk,Est_Response,Rank,Points_Before_Peak,Est_Tpk_std,Est_Response_std,E_std,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,Best_Guess,TempPref,Pathogen,Pathogen_type,Pathogen_len,Pathogen_ES,Pathogen_ES_max,Pathogen_ES_min,Pathogen_ES_median,Best_Guess_len,Best_Guess_ES,Best_Guess_ES_max,Best_Guess_ES_min,Best_Guess_ES_median,TempPref_len,TempPref_ES,TempPref_ES_max,TempPref_ES_min,TempPref_ES_median,Pathogen_type_len,Pathogen_type_ES,Pathogen_type_ES_max,Pathogen_type_ES_min,Pathogen_type_ES_median
146,206,Halogeometricum borinquense,Specific Growth Rate,0.38700489703850105,322.7966,16.252800939,1,14,0.209633108072222,0.14085547891227598,0.0158070167935852,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,Aerobic,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
147,224,Haloterrigena turkmenica,Specific Growth Rate,0.302256737352378,323.888,16.7784558868,1,14,0.36917307594143706,0.251070237632672,0.0151987565919536,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Haloterrigena,Aerobic,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
148,236,Isosphaera pallida,Specific Growth Rate,1.6892791695259801,316.5887,1.0014466811700002,1,4,1.2084162504527,0.18778729940089497,0.6472149782809561,Bacteria,Planctomycetes,Planctomycea,Planctomycetales,Planctomycetaceae,Isosphaera,Aerobic,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
149,270,Marinithermus hydrothermalis,Specific Growth Rate,1.01909643690581,342.7237,59.358099710299996,1,6,,,,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Marinithermus,Aerobic,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
150,289,Meiothermus chliarophilus,Specific Growth Rate,0.44852862152387796,335.524,11.4889181777,1,6,1.5695819357859702,4.245523520272751,0.0809628634601839,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Meiothermus,Aerobic,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
151,290,Meiothermus chliarophilus,Specific Growth Rate,0.697481320693006,324.4496,11.7082413927,1,4,1.0999341616663,1.36060985118369,0.19428271202739802,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Meiothermus,Aerobic,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
152,335,Natrinema pellirubrum,Specific Growth Rate,0.296062273552538,324.676,15.583624472999999,1,15,0.28575513993634005,0.169510800352184,0.0105613381077521,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrinema,Aerobic,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
153,421,Rhodothermus  rhodothemus obamensis,Specific Growth Rate,0.348485295787837,353.4627,11.462239804600001,1,7,0.535876814202789,0.369726636959948,0.0410914387674743,Bacteria,Bacteroidetes,Bacteriodetes ,Incertae sedis,Rhodothermaceae,Rhodothermus ,Aerobic,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
154,550,Thermaerobacter nagasakiensis,Specific Growth Rate,26.558195647119398,339.7476,21.1316874716,1,3,,,,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XVII. Incertae Sedis,Thermaerobacter,Aerobic,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
155,582,Thermus aquaticus,Specific Growth Rate,0.979151596696555,341.2963,16.4620689316,1,8,0.778614866285172,1.0299974266299299,0.143211003160708,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,Aerobic,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
156,583,Thermus sp. at61,Specific Growth Rate,0.9217149431664692,345.7257,24.2443529879,1,3,0.46871739886641706,1.86575831004722,0.15427442705584699,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,Aerobic,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
157,584,Thermus sp. di,Specific Growth Rate,1.11594672731117,340.3353,13.7637568654,1,9,0.280079256640037,0.227027128329438,0.0772793539337489,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,Aerobic,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
158,585,Thermus sp. nh ,Specific Growth Rate,0.673190058088962,342.5806,15.2361666306,1,5,0.559511655724232,2.19714919396283,0.14928964311910997,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,Aerobic,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
159,586,Thermus sp. yt1,Specific Growth Rate,1.05757196959408,340.6113,16.9397836563,1,4,0.496196322034043,0.646207758497833,0.140964119447805,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,Aerobic,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
160,587,Thermus thermophilus,Specific Growth Rate,0.01,338.7832,46.3976999349,1,7,,,,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,Aerobic,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
161,588,Thermus thermophilus,Specific Growth Rate,1.04669448755945,342.6126,23.273219385500003,1,3,0.645541873157884,1.0799485601015,0.156525850846644,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,Aerobic,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
162,589,Thermus thermophilus,Specific Growth Rate,0.500619527880627,356.7658,6.465548256669999,1,8,1.53101975950783,1.16567517272786,0.0330873799721778,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,Aerobic,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,241.0,0.8326910489057424,0.8808244203099652,0.7894662680724494,0.848777145581119,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
163,18,Acidilobus aceticus,Specific Growth Rate,2.0540758192877298,357.4006,6.64800170153,1,3,0.309514135380024,0.551288981120979,0.34224961513945507,Archaea,Crenarchaeota,Thermoprotei,Acidilobales,Acidilobaceae,Acidilobus,Fermentation,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
164,78,Caldanaerobacter subterraneus,Specific Growth Rate,0.8426197785082242,339.9604,6.28240413727,1,5,1.06750595314524,0.649313065383051,0.20435701512629104,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Caldanaerobacter,Fermentation,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
165,79,Caldanaerobacter subterraneus,Specific Growth Rate,1.02194525207481,347.3964,15.755123942400001,1,4,1.02970998100815,2.02045276763159,0.260017717453232,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Caldanaerobacter,Fermentation,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
166,80,Caldanaerobacter subterraneus,Specific Growth Rate,1.00112078925881,347.0372,6.44707852824,1,7,0.46510106428613796,0.2698344246361,0.100949315662661,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Caldanaerobacter,Fermentation,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
167,81,Caldicellulosiruptor obsidiansis,Specific Growth Rate,0.18505529845203197,350.0893,15.9908926508,1,3,4.46435938406265,33.616034663955496,0.24088664928548298,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Caldicellulosiruptor,Fermentation,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
168,86,Caloramator indicus,Specific Growth Rate,4.22570596161201,335.8158,65.0104056052,1,4,0.49413273520392403,9.92871848278358,1.4668661603552402,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Caloramator,Fermentation,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
169,87,Caloranaerobacter azorensis,Specific Growth Rate,0.8559894279136121,337.6058,40.9724342237,1,5,2.8833046546089798,21.5679849144392,0.207569991231522,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Caloranaerobacter,Fermentation,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
170,140,Desulfuromonas michiganensis,Specific Growth Rate,0.676289438857339,355.2048,21.3856766605,1,8,1.3947740662435002,12.2540006838765,0.0569482296209706,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Desulfuromonas,Fermentation,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
171,141,Desulfuromonas michiganensis,Specific Growth Rate,0.635433407308694,355.6381,21.7847083656,1,8,1.94845903917225,6.657165095487911,0.0904000382525688,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Desulfuromonas,Fermentation,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
172,179,Fervidobacterium pennivorans,Specific Growth Rate,0.659499748037853,343.4394,6.187710882899999,1,5,1.2300318171381899,0.7180205732464351,0.16123770649790697,Bacteria,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,Fermentation,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
173,181,Flexistipes sinusarabici,Specific Growth Rate,0.726418119556559,320.8338,2.15987633195,1,4,0.764196653578472,0.6951899723938181,0.18248624157558102,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Flexistipes,Fermentation,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
174,198,Halanaerobium lacusrosei,Specific Growth Rate,0.538541140126242,315.8826,4.50909321017,1,7,1.13833887490558,3.03570051540871,0.12254510693671301,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halanaerobium,Fermentation,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
175,222,Halonatronum saccharophilum,Specific Growth Rate,0.571600037449938,320.1938,5.98158162625,1,7,1.54139347403344,0.730883053758261,0.145607949996029,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halobacteroidaceae,Halonatronum,Fermentation,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
176,347,Pelotomaculum thermopropionicum,Specific Growth Rate,2.05656179353927,328.0234,1.57986468959,1,4,1.11234134567707,0.31560894948301005,0.8899558798466779,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum,Fermentation,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
177,348,Peptoclostridium paradoxum,Specific Growth Rate,0.8424425336385349,329.5821,0.380490304335,1,11,0.195065527451719,0.008344537123521279,0.0442148617485927,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptoclostridium,Fermentation,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
178,349,Peptoclostridium paradoxum,Specific Growth Rate,0.718054481603803,327.8585,0.48588756943800004,1,15,0.709360021427927,0.0295676221615446,0.105001331291945,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptoclostridium,Fermentation,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
179,350,Peptoclostridium thermoalcaliphilum,Specific Growth Rate,0.7967168069953979,322.1641,59.0404513081,1,13,0.45244310139518396,3.0516095165951698,0.0885824530260512,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptoclostridium,Fermentation,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
180,378,Picrophilus oshimae,Specific Growth Rate,0.8889338794004691,332.2686,1.95115878218,1,4,1.22087666363923,18.8875669949254,0.41820416085527207,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Picrophilaceae,Picrophilus,Fermentation,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
181,398,Pseudothermotoga lettingae,Specific Growth Rate,1.1612295037263898,337.5284,5.33697751322,1,5,0.749075904031264,0.42479175356351706,0.21188808125373199,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Pseudothermotoga,Fermentation,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
182,531,Sulfophobococcus zilligii,Specific Growth Rate,0.35551605519931206,364.3286,5.1641603940300005,1,4,5.85373819173411,6.970472710033669,0.26225958557183104,Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Sulfophobococcus,Fermentation,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
183,534,Symbiobacterium toebii,Specific Growth Rate,1.17916355596416,334.9146,10.4863715575,1,5,0.7459840265339279,1.35816085292225,0.251032449208232,Bacteria,Firmicutes,Clostridia,Clostridiales,Symbiobacteriaceae,Symbiobacterium,Fermentation,Thermophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,67.0,0.8887729235370238,0.9858363380929985,0.7911366735748689,0.8373897717250809,174.0,0.930914066241201,1.0086611477280039,0.8571748670987467,0.8394862182719339,,,,,
