,Species,Model_name,Trait,B0,E,T_pk,E_D,E_D_L,Est_Tpk,Max_response,Slope,Intercept,R_Squared,AIC,BIC,Delta_AIC,Delta_BIC,Best_Type,Rank,Corrected,Number_Of_Data_Points,Points_Before_Peak,Points_After_Peak,Number_Of_Variables,Tpk_std,Response_std,E_std,B0_est,E_est,E_D_est,E_D_L_est,T_pk_est,FinalID,OriginalID,Citation,Latitude,Longitude,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,OptimalConditions,Best_Guess,ConLabGrowthTemp
251_Sch_TF_TKP,Flavobacterium limicola,schoolfield_two_factor_tpk,Specific Growth Rate,-0.35678383119219254,0.5091575389141922,293.445053866472,6.8817203699391145,NA,293.32234,2.8906771976,NA,NA,0.9965802070371349,-26.658184463868416,-25.699387117728143,NA,NA,schoolfield_two_factor_tpk,1,False,6,4,2,4,1.0509012513078964,0.18036610461373961,0.0662204289487048,-0.45542876054570297,2.1757869245063928,2.405929780816031,-4.3515738490127855,293.18309999999997,251,Tamaki_2003_F_limicola,"Tamaki, H., Hanada, S., Kamagata, Y., Nakamura, K., Nomura, N., Nakano, K., & Matsumura, M. (2003). Flavobacterium limicola sp. nov., a psychrophilic, organic-polymer-degrading bacterium isolated from freshwater sediments. International Journal of Systematic and Evolutionary Microbiology, 53(2), 519-526.",NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,limicola,True,Aerobic,4.0
65_Sch_TF_TKP,Flexistipes sinusarabici,schoolfield_two_factor_tpk,Specific Growth Rate,-3.7003115273280076,0.7264181195565593,320.95187674875905,6.2163155556290475,NA,320.8338,2.15987633195,NA,NA,0.939242790849921,-20.667573857395194,-18.93802311211863,NA,NA,schoolfield_two_factor_tpk,1,False,7,4,3,4,0.7641966535784717,0.6951899723938175,0.18248624157558077,-0.4062494155968889,1.1943352392735038,1.7920321060545077,-2.3886704785470076,318.1146,65,Fiala_1990_F_sinusarabici,"1990,  Fiala, G. et al , 'Flexistipes sinusarabici, a novel genus and species of eubacteria occurring in the Atlantis II Deep brines of the Red Sea', Archives of Microbiology, 154, (120-126)",21.23,38.04,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Flexistipes,sinusarabici,True,Fermentation,46.0
205_Sch_TF_TKP,Gelidibacter gilvus,schoolfield_two_factor_tpk,Specific Growth Rate,-0.45422533622331823,0.6335410285699081,296.8313830943128,1.77944988801937,NA,296.70731,3.49814589298,NA,NA,0.8700938593401957,-133.85453208746543,-122.71132510501995,NA,NA,schoolfield_two_factor_tpk,1,False,46,27,19,4,0.40039855144602227,0.15414139898259385,0.1019984048876799,1.2224569157030882,2.190094819278049,3.6735420007639727,0.5341020271835122,297.7219,205,Nichols_1999_Gelidibacter_sp,"1999, NICHOLS, D.s. et al 'Physicochemical Parameters for Growth of the Sea Ice Bacteria Glaciecola punicea ACAM 611T and Gelidibacter sp. Strain IC158', APPLIED AND ENVIRONMENTAL MICROBIOLOGY.  65 (3757-3760)",NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,gilvus,True,Aerobic,NA
443_Sch_TF_TKP,Gelidibacter sp.,schoolfield_two_factor_tpk,Specific Growth Rate,-0.46461255246003,0.8886346300004626,296.15511522373606,1.5311587650692697,NA,296.08,4.94652985516,NA,NA,0.9365065659275771,-187.03686669613333,-174.64917947660473,NA,NA,schoolfield_two_factor_tpk,1,False,59,41,18,4,0.23392629181010174,0.16259565981425492,0.10755174488977068,1.4410097933086992,2.1694462846205838,4.9210870443995995,0.48160401003328235,296.65999999999997,443,G_sp_IC158,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",NA,NA,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,NA,True,Aerobic,NA
134_Sch_TF_TKP,Geobacillus caldotenax,schoolfield_two_factor_tpk,Specific Growth Rate,-3.797179488885473,1.0859894845839408,335.8078130209856,2.8652762559881033,NA,335.67122927,76.1102457149,NA,NA,0.9868858456084826,14.469548700910064,14.516738263080565,NA,NA,schoolfield_two_factor_tpk,1,False,5,3,2,4,0.8022548083093098,9.090616251694177,0.2768007276381813,3.3648553371636063,1.1827254898849324,3.6614620644450317,-2.365450979769865,332.91164525,134,Kuhn_1980_complex,"1980, Kuhn, H.J. et al, 'Effects of Growth Temperature on Maximal Specific Growth Rate, Yield, Maintenance, and Death Rate in Glucose-Limited Continuous Culture of the Thermophilic Bacillus caldotenax', European J. Appl. Microbiol. Biotechnol., 10 (303-315)",NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,caldotenax,True,Aerobic,NA
135_Sch_TF_TKP,Geobacillus caldotenax,schoolfield_two_factor_tpk,Specific Growth Rate,-3.9998449795978597,1.0461329667162322,337.0039399391965,2.8851839445053953,NA,336.89193945,52.8850706041,NA,NA,0.9945508444194417,12.11722266000233,14.51443036840151,NA,NA,schoolfield_two_factor_tpk,1,False,8,6,2,4,0.4491413919915328,2.411320273834631,0.10135249854123977,1.1347513352839829,1.0064618244332846,2.4250073817482347,0.551281899362335,337.75225872,135,Kuhn_1980_minimal,"1980, Kuhn, H.J. et al, 'Effects of Growth Temperature on Maximal Specific Growth Rate, Yield, Maintenance, and Death Rate in Glucose-Limited Continuous Culture of the Thermophilic Bacillus caldotenax', European J. Appl. Microbiol. Biotechnol., 10 (303-315)",NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,caldotenax,False,Aerobic,NA
157_Sch_TF_TKP,Geobacillus caldoxylosilyticus,schoolfield_two_factor_tpk,Specific Growth Rate,-1.5475504447526052,0.6210950749007094,341.32113258604016,4.210305053412914,NA,341.2536,35.2087985781,NA,NA,0.9972945640614922,0.3169030192279738,0.36409258139847545,NA,NA,schoolfield_two_factor_tpk,1,False,5,3,2,4,0.5221846320987664,1.378785099122466,0.06270666410286758,2.1019463970199057,1.8461600622237269,2.6979094915648956,-3.6923201244474537,343.32169999999996,157,Marchant_2002_B70,"2002, Marchant, R. et al, 'The frequency and characteristics of highly thermophilic bacteria in cool soil environments', Environmental Microbiology, 10 (595-602)",NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,caldoxylosilyticus,True,Aerobic,NA
360_Sch_TF_TKP,Geobacillus stearothermophilus,schoolfield_two_factor_tpk,Specific Growth Rate,-5.785858047585856,1.424305529605469,329.8793394074361,3.4657939387850583,NA,329.8029,59.5914617982,NA,NA,0.8222311202512443,123.77185865635272,132.06234134646013,NA,NA,schoolfield_two_factor_tpk,1,False,26,17,9,4,0.7840199945955871,7.840476449861998,0.37128916732216255,-5.955325114689714,0.34294888084683733,0.6471155705942966,0.3132246038746575,324.7734,360,ATCC_12980,"2015, Narjes Mtimet and Cl??ment Trunet and Anne-Gabrielle Mathot and Laurent Venaille and Ivan Legu??rinel and Louis Coroller and Olivier Couvert, 'Modeling the behavior of Geobacillus stearothermophilus ATCC 12980 throughout its life cycle as vegetative cells or spores using growth boundaries'. Food Microbiology, 48,pp153-162",NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,stearothermophilus,True,Aerobic,NA
505_Sch_TF_TKP,Geobacillus thermodenitrificans,schoolfield_two_factor_tpk,Specific Growth Rate,-8.896039525705016,1.583126226286445,339.00443267670437,7.583251647261866,NA,338.9391,50.9529806665,NA,NA,0.9955676294239616,9.034213127400706,10.763763872677272,NA,NA,schoolfield_two_factor_tpk,1,False,7,5,2,4,0.583492930548567,3.4970088589387878,0.16903836373382178,0.06892886943886414,0.5895185881744454,0.8506775330221917,-1.1790371763488907,338.17179999999996,505,Wang_2006_G_thermodenitrificans,"Wang, L., Tang, Y., Wang, S., Liu, R. L., Liu, M. Z., Zhang, Y., ? Feng, L. (2006). Isolation and characterization of a novel thermophilic Bacillus strain degrading long-chain n-alkanes. Extremophiles, 10(4), (347-356)",NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,thermodenitrificans,True,Aerobic,73.0
159_Sch_TF_TKP,Geobacillus thermoleovorans,schoolfield_two_factor_tpk,Specific Growth Rate,-6.168026489947023,1.0013470209906605,345.1330048420617,53.07172137789827,NA,345.0403,14.599844776,NA,NA,0.8597058173857499,12.333450025678154,12.380639587848655,NA,NA,schoolfield_two_factor_tpk,1,False,5,4,1,4,NA,NA,NA,1.137525262166708,2.2833270731111437,2.478484270632574,-4.566654146222287,343.1264,159,Marchant_2002_I80,"2002, Marchant, R. et al, 'The frequency and characteristics of highly thermophilic bacteria in cool soil environments', Environmental Microbiology, 10 (595-602)",NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,thermoleovorans,True,Aerobic,NA
160_Sch_TF_TKP,Geobacillus thermoleovorans,schoolfield_two_factor_tpk,Specific Growth Rate,-9.022736942288658,1.6113821833657214,341.4555377120397,2.389704929822889,NA,341.3079,34.6607433746,NA,NA,1.0,0.0,-249.50588293482363,NA,NA,schoolfield_two_factor_tpk,1,False,4,2,2,4,NA,NA,NA,2.070260114047335,2.364031946464417,2.7820753373487817,-0.052393059413628595,343.47526252224475,160,Marchant_2002_T70,"2002, Marchant, R. et al, 'The frequency and characteristics of highly thermophilic bacteria in cool soil environments', Environmental Microbiology, 10 (595-602)",NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,thermoleovorans,True,Aerobic,NA
161_Sch_TF_TKP,Geobacillus thermoleovorans,schoolfield_two_factor_tpk,Specific Growth Rate,-6.300810141434841,1.0987004564988705,345.30859152077466,54.031045794068795,NA,345.2463,30.8375693545,NA,NA,0.9503436384086581,14.35872193597234,14.405911498142842,NA,NA,schoolfield_two_factor_tpk,1,False,5,4,1,4,NA,NA,NA,1.512045566425451,1.3318079891669843,1.7464074492548365,-2.6636159783339686,343.18039999999996,161,Marchant_2002_T80,"2002, Marchant, R. et al, 'The frequency and characteristics of highly thermophilic bacteria in cool soil environments', Environmental Microbiology, 10 (595-602)",NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,thermoleovorans,True,Aerobic,NA
127_Sch_TF_TKP,Geogemma barossii,schoolfield_two_factor_tpk,Specific Growth Rate,-10.290498192887911,1.088484969351201,377.2400680178244,4.562452321559178,NA,377.148,8.95817551061,NA,NA,0.9554001898298897,-1.3133461985115726,2.1995792664586578,NA,NA,schoolfield_two_factor_tpk,1,False,10,4,6,4,0.8895703232462062,0.8265635511535029,0.25068837268805017,0.5419521285583196,1.344446001393269,1.8251162134115413,-2.688892002786538,378.062,127,Kashefi_2003_G_barossii,"2003, Kashefi, K. and Lovley, D., 'Extending the Upper Temperature Limit for Life', Science, 301 (934)",47.55,129.06,Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Pyrodictiaceae,Geogemma,barossii,True,F3,NA
126_Sch_TF_TKP,Geoglobus ahangari,schoolfield_two_factor_tpk,Specific Growth Rate,-17.45722225086207,2.1401618044739967,360.8753610392748,2.208116415403437,NA,360.7999,3.18143752576,NA,NA,0.9713747101843878,-20.099350536112073,-19.140553189971797,NA,NA,schoolfield_two_factor_tpk,1,False,6,5,1,4,6.3903791869217095,6.988345421737062,0.9174776008157527,0.49039431889346957,3.0691442443222936,5.417660457978426,-6.138288488644587,360.7061,126,Kashefi_2002_G_ahangari,"2002, Kashefi, K. et al, 'Geoglobus ahangari gen. nov., sp. nov., a novel hyperthermophilic archaeon capable of oxidizing organic acids and growing autotrophically on hydrogen with Fe(III) serving as the sole electron acceptor', International Journal of Systematic and Evolutionary Microbiology, 52 ( 719-728)",27.0,111.0,Archaea,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Geoglobus,ahangari,True,F3,NA
206_Sch_TF_TKP,Glaciecola punicea,schoolfield_two_factor_tpk,Specific Growth Rate,-1.9916368576399608,1.1126251657356694,292.22376900038637,2.7386044377035077,NA,292.07844,1.77004886346,NA,NA,0.9444903314300284,-108.78921283904214,-100.8989436873024,NA,NA,schoolfield_two_factor_tpk,1,False,24,17,7,4,0.25971722820067306,0.19872118448345905,0.19447586602867148,0.2592825979300828,1.2316043818142681,2.8235423170720555,0.3393974430708169,291.34999999999997,206,Nichols_1999_G_punicea,"1999, NICHOLS, D.s. et al 'Physicochemical Parameters for Growth of the Sea Ice Bacteria Glaciecola punicea ACAM 611T and Gelidibacter sp. Strain IC158', APPLIED AND ENVIRONMENTAL MICROBIOLOGY.  65 (3757-3760)",NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,True,Aerobic,NA
442_Sch_TF_TKP,Glaciecola punicea,schoolfield_two_factor_tpk,Specific Growth Rate,-0.21862383698497298,0.7379359111032495,288.100686744481,1.9463558809380515,NA,287.96,2.53693766736,NA,NA,0.9454120606498428,-92.31058379415774,-84.420314642418,NA,NA,schoolfield_two_factor_tpk,1,False,24,17,7,4,0.37730565699047947,0.23249936815529418,0.12355475294409693,0.61928533196149,1.844618738874882,3.9770341573307872,0.6187258382671152,286.85999999999996,442,G_punicea_ACAM611,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,punicea,True,Aerobic,NA
133_Sch_TF_TKP,H1,schoolfield_two_factor_tpk,Specific Growth Rate,-0.4108753607177141,0.31192732896336417,342.86397176078606,4.260659962073491,NA,342.764,9.08565620682,NA,NA,0.9079346654647555,-15.05630347100685,-12.070180584325751,NA,NA,schoolfield_two_factor_tpk,1,False,9,4,5,4,1.0032953000165257,2.3175589173130513,0.11160340343733291,2.0032514033217894,3.556225096265689,5.138350831889877,-7.112450192531378,342.95039999999995,133,Kristjansson_1985_H1,"1985, Kristjansson, J.K et al, 'Isolation of thermophilic obligately autotrophic hydrogen-oxidizing bacteria, similar to Hydrogenobacter thermophilus, from Icelandic hot springs', Arch Microbiol, 140 (321 - 325)",57.24,16.24,Bacteria,NA,NA,NA,NA,NA,NA,True,A1,72.0
500_Sch_TF_TKP,Halanaerobium alcaliphilum,schoolfield_two_factor_tpk,Specific Growth Rate,-3.114725819949666,1.1456010022702248,310.35996893330986,2.1709008193714086,NA,310.2462,7.15894907485,NA,NA,0.9049356844092791,3.885784516040923,6.871907402722021,NA,NA,schoolfield_two_factor_tpk,1,False,9,5,4,4,2.07018938350838,1.5637090713735258,0.5179365493166975,1.041660912217971,0.5822686515510604,3.153286293160347,-1.164537303102121,309.793,500,Tsai_1995_H_alcaliphilum,"Tsai, C. R., Garcia, J. L., Patel, B. K., Cayol, J. L., Baresi, L., & Mah, R. a. (1995). Haloanaerobium alcaliphilum sp. nov., an anaerobic moderate halophile from the sediments of Great Salt Lake, Utah. International Journal of Systematic Bacteriology, 45(2), 301-307.",41.0,-112.0,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halanaerobium,alcaliphilum,True,Fermentation,37.0
40_Sch_TF_TKP,Halanaerobium lacusrosei,schoolfield_two_factor_tpk,Specific Growth Rate,-1.54211439436515,0.5385411401262417,315.9836344986179,10.64392017685671,NA,315.8826,4.50909321017,NA,NA,0.9258747420815895,-8.83073173117689,-5.317806266206659,NA,NA,schoolfield_two_factor_tpk,1,False,10,7,3,4,1.1383388749055778,3.035700515408712,0.1225451069367125,0.43603310967458214,1.8348025870538585,2.0051553289539568,1.681437659913318,313.15,40,Cayol_1995_H_lacusroseus,"Cayol, J., Ollivier, B., Patel, B. K. C., Ageron, E., Grimont, P. A. D., Prensier, G., & Garcia, J. (2016). Fermentative Bacterium from the Sediments of a Hypersaline Lake, (33), 790-797.",14.83,-17.23,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halanaerobium,lacusrosei,True,Fermentation,NA
378_Sch_TF_TKP,Haloarcula vallismortis,schoolfield_two_factor_tpk,Specific Growth Rate,0.6953531641714871,0.33298887417625966,318.74152203731154,2.7726056691931307,NA,318.6679,13.332999276,NA,NA,0.9672242764386411,-18.25109304772889,-12.08502632744781,NA,NA,schoolfield_two_factor_tpk,1,False,17,12,5,4,0.5017193538225474,0.2755817172922692,0.030062894466274165,1.7882332594514967,3.6019635696549823,5.2659324120767526,2.21207890191413,318.09959999999995,378,Har_vallismortis,"2005, J. L. Robinson and B. Pyzyna and R. G. Atrasz and C. A. Henderson and K. L. Morrill and A. M. Burd and E. DeSoucy and R. E. Fogleman and J. B. Naylor and S. M. Steele and D. R. Elliott and K. J. Leyva and R. F. Shand, 'Growth Kinetics of Extremely Halophilic Archaea (Family Halobacteriaceae) as Revealed by Arrhenius Plots'. Journal of Bacteriology, 187(3),pp923-929",NA,NA,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloarcula,vallismortis,True,Aerobic,41.0
379_Sch_TF_TKP,Halobacterium salinarum,schoolfield_two_factor_tpk,Specific Growth Rate,0.6849127674504151,0.33241139393220887,323.23437226258386,0.16826476127986234,NA,NA,NA,NA,NA,0.989115124586162,-17.645685769920494,-12.105434764409443,NA,NA,schoolfield_two_factor_tpk,1,False,15,15,0,4,1.0735774630397454,15.583759419864137,0.019478300339400425,1.9179888621913581,3.9352358488437034,436.5517517878201,0.8973230643101332,321.70335509529156,379,Hbt_salinarum(NRC-1),"2005, J. L. Robinson and B. Pyzyna and R. G. Atrasz and C. A. Henderson and K. L. Morrill and A. M. Burd and E. DeSoucy and R. E. Fogleman and J. B. Naylor and S. M. Steele and D. R. Elliott and K. J. Leyva and R. F. Shand, 'Growth Kinetics of Extremely Halophilic Archaea (Family Halobacteriaceae) as Revealed by Arrhenius Plots'. Journal of Bacteriology, 187(3),pp923-929",NA,NA,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,salinarum,True,Aerobic,41.0
435_Sch_TF_TKP,Halobacterium sp. acam32,schoolfield_two_factor_tpk,Specific Growth Rate,-4.778435237100342,1.113214106014243,302.7354484424461,2.2216887448496223,NA,302.629,0.425976463785,NA,NA,0.9208297792728076,-158.08959445799098,-149.79911176788357,NA,NA,schoolfield_two_factor_tpk,1,False,26,19,7,4,0.6630226240485312,0.03500528378277816,0.19138669723386523,-1.011304955477837,0.9950613640573245,1.5735051346796871,0.3239008225047074,304.464,435,ACAM32,"1988, T. A. McMeekin and P. D. Franzmann, 'Effect of temperature on the growth rates of halotolerant and halophilic bacteria isolated from Antarctic saline lakes'. Polar Biology, 8(4),pp281-285",NA,NA,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,NA,True,Aerobic,NA
436_Sch_TF_TKP,Halobacterium sp. acam34,schoolfield_two_factor_tpk,Specific Growth Rate,-4.218686426311225,0.8941811219913114,308.59200480207704,1.8365638184982416,NA,308.471,0.591928183976,NA,NA,0.9559797981435184,-157.18050598527,-148.8900232951626,NA,NA,schoolfield_two_factor_tpk,1,False,26,22,4,4,0.5984627622188593,0.07139005281618115,0.13250554460024802,-1.132359369516403,1.2751780825511598,2.5212512531532205,0.49605623398119303,309.96299999999997,436,ACAM34,"1988, T. A. McMeekin and P. D. Franzmann, 'Effect of temperature on the growth rates of halotolerant and halophilic bacteria isolated from Antarctic saline lakes'. Polar Biology, 8(4),pp281-285",NA,NA,Archaea,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halobacterium,NA,True,Aerobic,NA
380_Sch_TF_TKP,Halobaculum gomorrense,schoolfield_two_factor_tpk,Specific Growth Rate,0.5600191393770895,0.3842909537113035,317.8672659971489,1.8613039396478226,NA,317.7195,13.800864808,NA,NA,0.9936876680641115,-48.190794323054725,-42.024727602773645,NA,NA,schoolfield_two_factor_tpk,1,False,17,11,6,4,0.24480520827798427,0.10672124914739088,0.018488892281438248,1.9307559012836357,2.9962426404087377,5.984878646410959,0.7914260663954429,316.1386,380,Hbl_gomorrense,"2005, J. L. Robinson and B. Pyzyna and R. G. Atrasz and C. A. Henderson and K. L. Morrill and A. M. Burd and E. DeSoucy and R. E. Fogleman and J. B. Naylor and S. M. Steele and D. R. Elliott and K. J. Leyva and R. F. Shand, 'Growth Kinetics of Extremely Halophilic Archaea (Family Halobacteriaceae) as Revealed by Arrhenius Plots'. Journal of Bacteriology, 187(3),pp923-929",NA,NA,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halobaculum,gomorrense,True,Aerobic,41.0
